Amount,Class
151.5514546,NORMAL
-6.217352359,NORMAL
-3.285219575,NORMAL
-89.08983728,NORMAL
-32.27740646,NORMAL
-43.68431694,NORMAL
30.87604252,NORMAL
13853.49809,ANOMALY
55.00676203,NORMAL
-214.1762979,NORMAL
-234.0257926,NORMAL
168.4940814,NORMAL
-10496.98595,ANOMALY
-119.2146271,NORMAL
87.63780109,NORMAL
-134.45053,NORMAL
-68.93445859,NORMAL
3707.688017,ANOMALY
-8.709412953,NORMAL
-71.74440013,NORMAL
27.21296768,NORMAL
-50.6430211,NORMAL
74.32048742,NORMAL
75.56615489,NORMAL
-31.15141673,NORMAL
2.820107275,NORMAL
-43.80986312,NORMAL
6163.784218,ANOMALY
-135.8365061,NORMAL
-53.73024259,NORMAL
4.844884672,NORMAL
28.05617334,NORMAL
-9005.460905,ANOMALY
-7.617828761,NORMAL
-66.19656234,NORMAL
45.99208001,NORMAL
107.7636203,NORMAL
6771.560432,ANOMALY
16.81999529,NORMAL
179.2368444,NORMAL
-159.4044751,NORMAL
63.94339909,NORMAL
-130.989525,NORMAL
82.60499095,NORMAL
-32.00299988,NORMAL
-122.7636427,NORMAL
-164.6218839,NORMAL
71.46886503,NORMAL
32.04868234,NORMAL
-50.70425044,NORMAL
86.03441672,NORMAL
-66.22150487,NORMAL
107.8757038,NORMAL
-3.162249966,NORMAL
133.4410089,NORMAL
67.61354287,NORMAL
-134.843937,NORMAL
69.58109977,NORMAL
-69.89251232,NORMAL
87.93727984,NORMAL
96.4915174,NORMAL
77.66521607,NORMAL
7.942547038,NORMAL
-8.717827153,NORMAL
-109.5126666,NORMAL
-195.9615248,NORMAL
-151.9899385,NORMAL
8005.889877,ANOMALY
-87.17426189,NORMAL
10.22484841,NORMAL
128.5300476,NORMAL
149.3951022,NORMAL
2628.172531,ANOMALY
79.04139241,NORMAL
-100.4584053,NORMAL
0.891740191,NORMAL
46.49812109,NORMAL
24070.15852,ANOMALY
-135.9980553,NORMAL
112.0983615,NORMAL
-39.87816461,NORMAL
-27.86405726,NORMAL
-152.5100774,NORMAL
4.344114675,NORMAL
38.83439663,NORMAL
221.654588,NORMAL
-31.72198891,NORMAL
-27983.02485,ANOMALY
56.00150345,NORMAL
131.6242305,NORMAL
32.63277472,NORMAL
-84.51774562,NORMAL
-6.2605265,NORMAL
30.83286188,NORMAL
9.415831297,NORMAL
133.1192294,NORMAL
-102.4507174,NORMAL
45.54040525,NORMAL
-178.0259667,NORMAL
-144.7973684,NORMAL
75.66617021,NORMAL
71.93562414,NORMAL
203.4826124,NORMAL
1.264540187,NORMAL
-6.567813379,NORMAL
-67.07689266,NORMAL
-79.97885369,NORMAL
-37.04945647,NORMAL
-75.75440081,NORMAL
-27.77043342,NORMAL
-24.32533508,NORMAL
3.253101493,NORMAL
8282.277199,ANOMALY
-18.63375129,NORMAL
-118.956214,NORMAL
14.16148607,NORMAL
32.80426898,NORMAL
-7216.287086,ANOMALY
22.89564001,NORMAL
136.0702054,NORMAL
100.4557307,NORMAL
173.2752197,NORMAL
-4867.345613,ANOMALY
56.2378305,NORMAL
-37.76743884,NORMAL
122.956588,NORMAL
-7.117768798,NORMAL
4567.770119,ANOMALY
38.95575827,NORMAL
7.743832625,NORMAL
-87.31602789,NORMAL
-119.5978167,NORMAL
-33.80874458,NORMAL
-234.2486445,NORMAL
-50.5857876,NORMAL
-21.02430841,NORMAL
-60.79839932,NORMAL
-2808.168631,ANOMALY
96.79240705,NORMAL
-196.1414573,NORMAL
-46.39092331,NORMAL
31.28200783,NORMAL
-37.56631007,NORMAL
169.0300308,NORMAL
157.8476921,NORMAL
-14.2978281,NORMAL
111.015926,NORMAL
776.4705917,ANOMALY
-48.57283121,NORMAL
-10.16606707,NORMAL
-70.74827375,NORMAL
-92.4797703,NORMAL
11438.43516,ANOMALY
1.002521838,NORMAL
80.85203399,NORMAL
-144.5429253,NORMAL
116.9218724,NORMAL
26.2973664,NORMAL
-28.74752494,NORMAL
-72.19872106,NORMAL
-11.7214405,NORMAL
-12.23872266,NORMAL
-9387.109448,ANOMALY
53.16410831,NORMAL
-161.4436101,NORMAL
136.2039813,NORMAL
41.21853096,NORMAL
-29.21945281,NORMAL
46.959937,NORMAL
-57.95953754,NORMAL
-93.89166651,NORMAL
-141.2735368,NORMAL
1931.425011,ANOMALY
-47.55278324,NORMAL
134.0649779,NORMAL
-30.74695503,NORMAL
-28.1377031,NORMAL
-355.6973798,ANOMALY
-73.72052888,NORMAL
117.2578945,NORMAL
-202.0404391,NORMAL
-54.85609031,NORMAL
20177.60478,ANOMALY
311.0229651,NORMAL
-225.2694501,NORMAL
12.40806097,NORMAL
-44.69660072,NORMAL
115.8314041,NORMAL
-70.86697859,NORMAL
-85.91860022,NORMAL
3.805334205,NORMAL
60.19818987,NORMAL
134.0869317,NORMAL
-159.8219507,NORMAL
-169.3502318,NORMAL
139.2083763,NORMAL
259.3678878,NORMAL
-3708.46212,ANOMALY
91.58165516,NORMAL
-8.964891254,NORMAL
3.119072603,NORMAL
36.77526177,NORMAL
4859.775674,ANOMALY
26.0351904,NORMAL
50.54719543,NORMAL
-19.98373316,NORMAL
-199.3670587,NORMAL
-5874.761244,ANOMALY
67.21338759,NORMAL
37.09641606,NORMAL
207.9842871,NORMAL
-30.57923499,NORMAL
-2310.51984,ANOMALY
92.65808576,NORMAL
138.2785221,NORMAL
72.38013747,NORMAL
55.0875053,NORMAL
9.958721966,NORMAL
15.38623073,NORMAL
39.56133943,NORMAL
3.452024173,NORMAL
68.64124652,NORMAL
35.44502089,NORMAL
-52.31817953,NORMAL
76.41382661,NORMAL
-73.9667828,NORMAL
-27.30054934,NORMAL
-19339.62624,ANOMALY
221.7652718,NORMAL
45.28887762,NORMAL
9.743789463,NORMAL
69.30919362,NORMAL
-57.2791301,NORMAL
-121.5779768,NORMAL
-146.413949,NORMAL
79.90429469,NORMAL
-103.1173632,NORMAL
-372.6709508,ANOMALY
-67.31615871,NORMAL
-24.67721991,NORMAL
101.3634865,NORMAL
-105.0917063,NORMAL
201.1970391,NORMAL
-12.38591079,NORMAL
34.43577394,NORMAL
-82.82206468,NORMAL
16.84292804,NORMAL
24.02250271,NORMAL
-16.18836453,NORMAL
60.79700193,NORMAL
-123.5332124,NORMAL
57.50151288,NORMAL
-60.85068387,NORMAL
11.0579606,NORMAL
44.94580946,NORMAL
-116.6522852,NORMAL
69.1295809,NORMAL
5211.541672,ANOMALY
-106.5126583,NORMAL
151.5951804,NORMAL
-127.350408,NORMAL
-44.49233178,NORMAL
118.8084041,NORMAL
-15.3096829,NORMAL
-86.62393572,NORMAL
-64.62719453,NORMAL
-33.80305754,NORMAL
-5736.351241,ANOMALY
-91.01248144,NORMAL
44.66184507,NORMAL
14.72199383,NORMAL
13.22515571,NORMAL
-4919.984303,ANOMALY
48.19222772,NORMAL
-206.7820838,NORMAL
-30.49453253,NORMAL
8.67948358,NORMAL
-7656.996562,ANOMALY
50.32845314,NORMAL
99.86102896,NORMAL
-28.81206034,NORMAL
87.90668845,NORMAL
-97.82293217,NORMAL
-216.5318856,NORMAL
26.10368321,NORMAL
10.6827747,NORMAL
39.85065925,NORMAL
-19861.58454,ANOMALY
13.96141084,NORMAL
55.31325217,NORMAL
100.8949408,NORMAL
96.57603885,NORMAL
2404.928523,ANOMALY
51.94780999,NORMAL
-1.133288245,NORMAL
-58.69728159,NORMAL
-91.58325579,NORMAL
15366.66138,ANOMALY
170.2901663,NORMAL
32.4166962,NORMAL
-48.25265772,NORMAL
78.99986927,NORMAL
1718.824557,ANOMALY
-233.9607036,NORMAL
140.33016,NORMAL
-48.16834051,NORMAL
-132.9727862,NORMAL
13983.13878,ANOMALY
41.17115731,NORMAL
44.11699439,NORMAL
84.36978698,NORMAL
-67.54210436,NORMAL
-50.19449135,NORMAL
61.89407835,NORMAL
-99.61185667,NORMAL
-0.892593575,NORMAL
108.1756215,NORMAL
13.80625084,ANOMALY
-125.9454362,NORMAL
-137.4252314,NORMAL
-39.91211993,NORMAL
65.34733484,NORMAL
59.55127108,NORMAL
44.43376317,NORMAL
115.7824618,NORMAL
96.21818868,NORMAL
66.59096599,NORMAL
105.4392517,NORMAL
71.86973076,NORMAL
-39.68229999,NORMAL
-13.57923912,NORMAL
-247.4181237,NORMAL
3571.179049,ANOMALY
-109.1856306,NORMAL
182.4815283,NORMAL
-24.18853881,NORMAL
182.3141261,NORMAL
12.84370597,NORMAL
27.45986827,NORMAL
74.75496294,NORMAL
-165.8718692,NORMAL
-198.8106249,NORMAL
1.940017327,NORMAL
-205.9654187,NORMAL
-54.02033915,NORMAL
48.78733885,NORMAL
-25.43589892,NORMAL
20.51952601,NORMAL
-2.873500842,NORMAL
-94.41214889,NORMAL
52.2738709,NORMAL
188.7713692,NORMAL
57.25028336,NORMAL
-8.47941795,NORMAL
-160.617833,NORMAL
52.09975417,NORMAL
-42.77236085,NORMAL
-100.049811,NORMAL
150.3627888,NORMAL
-37.59680693,NORMAL
33.0224253,NORMAL
-14.34466939,NORMAL
73.17985481,NORMAL
138.2642868,NORMAL
69.68260694,NORMAL
-163.3585897,NORMAL
21.01312541,NORMAL
217.5037744,NORMAL
-36.48831382,NORMAL
121.9942878,NORMAL
6.027910093,NORMAL
7.438701188,NORMAL
3401.35851,ANOMALY
77.86401408,NORMAL
-1.60969737,NORMAL
-223.4323376,NORMAL
3.476504159,NORMAL
152.2922203,NORMAL
195.3636242,NORMAL
-21.39536156,NORMAL
109.6639077,NORMAL
-95.44271772,NORMAL
-103.7632516,NORMAL
114.0425212,NORMAL
67.93523888,NORMAL
91.12074072,NORMAL
84.9696343,NORMAL
4578.919233,ANOMALY
-43.27694599,NORMAL
46.69675935,NORMAL
43.00350607,NORMAL
-87.69231819,NORMAL
-158.9654623,NORMAL
116.8918792,NORMAL
13.96675249,NORMAL
-246.6951542,NORMAL
31.67376769,NORMAL
77.50837514,NORMAL
28.24498814,NORMAL
-32.29724788,NORMAL
83.58792881,NORMAL
82.31459692,NORMAL
1272.542781,ANOMALY
-114.0328827,NORMAL
-57.89466977,NORMAL
-18.64965587,NORMAL
23.79424667,NORMAL
-2.372530759,NORMAL
-55.57964241,NORMAL
-140.6417157,NORMAL
-147.9739737,NORMAL
45.76300037,NORMAL
23556.95978,ANOMALY
-247.3833701,NORMAL
35.25977531,NORMAL
-70.35142408,NORMAL
67.8443633,NORMAL
-9233.952466,ANOMALY
47.98016558,NORMAL
57.21581324,NORMAL
27.53449011,NORMAL
75.88626788,NORMAL
12129.74354,ANOMALY
-29.24733032,NORMAL
60.72046229,NORMAL
39.42019994,NORMAL
295.9564334,NORMAL
1449.154931,ANOMALY
43.90113824,NORMAL
-126.6228623,NORMAL
-48.29168151,NORMAL
-175.3650828,NORMAL
-82.34223632,NORMAL
-59.69794627,NORMAL
76.00327072,NORMAL
247.0403396,NORMAL
-15.505891,NORMAL
-45.72470889,NORMAL
-56.71870902,NORMAL
56.85854268,NORMAL
161.9637134,NORMAL
-47.19220174,NORMAL
-2495.006424,ANOMALY
-46.94989661,NORMAL
-149.596702,NORMAL
244.4221536,NORMAL
-80.22686097,NORMAL
2750.423518,ANOMALY
16.37178685,NORMAL
262.6069119,NORMAL
67.03036051,NORMAL
-4.699772032,NORMAL
5954.861107,ANOMALY
65.00620762,NORMAL
-113.6240295,NORMAL
76.59964019,NORMAL
-133.3156413,NORMAL
61.46916103,NORMAL
142.9714778,NORMAL
-65.77753592,NORMAL
-110.2631258,NORMAL
103.4288281,NORMAL
2948.260615,ANOMALY
-30.19935517,NORMAL
-151.8272754,NORMAL
-90.83104274,NORMAL
42.18809634,NORMAL
67.96909356,NORMAL
36.98604519,NORMAL
157.0187964,NORMAL
10.49546487,NORMAL
170.7813712,NORMAL
-5.558606309,NORMAL
61.29630608,NORMAL
-50.00789385,NORMAL
-6.779966462,NORMAL
-5.256323353,NORMAL
4421.691316,ANOMALY
78.26896204,NORMAL
-163.8015056,NORMAL
111.7102881,NORMAL
191.0757534,NORMAL
-10.28394818,NORMAL
-10.53711194,NORMAL
3.857052518,NORMAL
79.59331361,NORMAL
1.299658795,NORMAL
-122.3640189,NORMAL
67.65636736,NORMAL
-258.3696103,NORMAL
104.2010161,NORMAL
116.6116045,NORMAL
17.54496417,NORMAL
-140.2765802,NORMAL
74.46314597,NORMAL
62.97187623,NORMAL
-6.367181365,NORMAL
-11339.28055,ANOMALY
-1.525844741,NORMAL
-91.8884326,NORMAL
-12.45612534,NORMAL
103.0111596,NORMAL
20970.4884,ANOMALY
-24.37419705,NORMAL
45.84529518,NORMAL
-16.74877015,NORMAL
170.8001363,NORMAL
6518.920627,ANOMALY
-6.949645277,NORMAL
-67.31760781,NORMAL
72.66119148,NORMAL
-269.279204,NORMAL
-31.52660087,NORMAL
-1.340497598,NORMAL
-11.93719226,NORMAL
40.72356677,NORMAL
-2.605345025,NORMAL
14793.89115,ANOMALY
7.932446706,NORMAL
-204.3476337,NORMAL
65.99536063,NORMAL
-68.16946882,NORMAL
123.8814288,NORMAL
-19.79165459,NORMAL
102.2027182,NORMAL
-7.275849744,NORMAL
-21.40660183,NORMAL
-28.08465376,NORMAL
-11.23046615,NORMAL
115.203922,NORMAL
77.83906834,NORMAL
273.5261826,NORMAL
-14789.79094,ANOMALY
12.9011879,NORMAL
55.39775182,NORMAL
-45.96354548,NORMAL
138.4238807,NORMAL
9316.92152,ANOMALY
43.5678104,NORMAL
42.37806943,NORMAL
28.36925686,NORMAL
108.4092393,NORMAL
-36.10041619,NORMAL
-113.6079649,NORMAL
80.38001288,NORMAL
-150.5127682,NORMAL
-33.28428259,NORMAL
-239.1694519,NORMAL
-214.423755,NORMAL
171.7208417,NORMAL
-92.8145371,NORMAL
112.7449782,NORMAL
-9822.435166,ANOMALY
14.50206297,NORMAL
120.6721839,NORMAL
-168.704416,NORMAL
121.7752685,NORMAL
-9393.536318,ANOMALY
60.17325354,NORMAL
-65.72603736,NORMAL
23.82498643,NORMAL
-22.30867737,NORMAL
18762.0551,ANOMALY
222.7695618,NORMAL
-61.0201242,NORMAL
112.8944988,NORMAL
17.72479773,NORMAL
-3323.210884,ANOMALY
144.781822,NORMAL
141.7640562,NORMAL
-109.519895,NORMAL
-62.93461883,NORMAL
2909.890317,ANOMALY
10.74217517,NORMAL
6.582195847,NORMAL
87.86141923,NORMAL
-62.86262925,NORMAL
2105.493774,ANOMALY
99.46073664,NORMAL
-19.69256413,NORMAL
79.45723259,NORMAL
2.587467095,NORMAL
-22.24010995,NORMAL
-176.8960914,NORMAL
11.02762292,NORMAL
91.72546799,NORMAL
80.42793394,NORMAL
-16656.67157,ANOMALY
-120.4976886,NORMAL
192.1030873,NORMAL
45.09968893,NORMAL
-224.4350546,NORMAL
-78.01900958,NORMAL
-160.4038392,NORMAL
-199.2074529,NORMAL
-11.7953358,NORMAL
74.65430995,NORMAL
-35.42830401,NORMAL
14.68527907,NORMAL
-7.031941904,NORMAL
116.7983745,NORMAL
-43.2408482,NORMAL
-12.71576858,NORMAL
-65.73945675,NORMAL
33.05802569,NORMAL
-17.61157504,NORMAL
-182.7130779,NORMAL
11841.61453,ANOMALY
-27.66229081,NORMAL
-48.77947517,NORMAL
23.45997248,NORMAL
41.86686805,NORMAL
2.003925878,NORMAL
11.9800291,NORMAL
17.85693382,NORMAL
-37.7972314,NORMAL
-193.8039115,NORMAL
-52.09306119,NORMAL
-104.430878,NORMAL
212.5003708,NORMAL
-29.29447668,NORMAL
-67.78024776,NORMAL
87.75266299,NORMAL
110.2645959,NORMAL
43.67131285,NORMAL
-14.71848812,NORMAL
-67.86893667,NORMAL
-137.9097257,NORMAL
174.7854355,NORMAL
41.7437201,NORMAL
39.51083406,NORMAL
12.52881553,NORMAL
-153.1856724,NORMAL
114.4207595,NORMAL
50.91552468,NORMAL
-85.63947227,NORMAL
-71.11320803,NORMAL
10.84392455,NORMAL
39.64994252,NORMAL
26.85952196,NORMAL
6.688439663,NORMAL
39.43463165,NORMAL
34.00288461,NORMAL
9.039799425,NORMAL
-81.44940937,NORMAL
-27.47397933,NORMAL
-32.81126793,NORMAL
52.23107835,NORMAL
139.0481624,NORMAL
-157.622279,NORMAL
1.783101411,NORMAL
10.60839972,NORMAL
-15783.56755,ANOMALY
69.08975262,NORMAL
97.3925508,NORMAL
-117.7481448,NORMAL
66.23257753,NORMAL
-113.7802382,NORMAL
1.834998509,NORMAL
-51.90231872,NORMAL
109.2567211,NORMAL
-47.87314962,NORMAL
-216.9181238,ANOMALY
221.8567273,NORMAL
-110.2200812,NORMAL
1.400167863,NORMAL
16.50235794,NORMAL
11277.72391,ANOMALY
201.7218527,NORMAL
-132.1185661,NORMAL
-51.95263109,NORMAL
-41.53608533,NORMAL
15562.04341,ANOMALY
-7.346710048,NORMAL
232.9466353,NORMAL
47.7396015,NORMAL
-32.19109174,NORMAL
169.6122528,NORMAL
108.1398424,NORMAL
48.47967685,NORMAL
101.0012364,NORMAL
-232.2873048,NORMAL
114.1159855,NORMAL
-48.21316929,NORMAL
-39.20542281,NORMAL
-23.97658452,NORMAL
-29.45112624,NORMAL
9472.975056,ANOMALY
195.7976548,NORMAL
-153.2197669,NORMAL
-82.55339807,NORMAL
130.7400344,NORMAL
-71.78513679,NORMAL
177.3583241,NORMAL
77.29365982,NORMAL
98.66505189,NORMAL
29.87833744,NORMAL
-13217.68823,ANOMALY
65.03489608,NORMAL
-85.35277747,NORMAL
105.18936,NORMAL
-1.029281728,NORMAL
-2858.94113,ANOMALY
54.49937845,NORMAL
3.361831523,NORMAL
-57.2179455,NORMAL
-115.6796496,NORMAL
14.73887989,NORMAL
-81.66063872,NORMAL
-40.34209381,NORMAL
121.7982933,NORMAL
50.814287,NORMAL
9081.28063,ANOMALY
93.59344018,NORMAL
-42.84610579,NORMAL
34.29270075,NORMAL
60.10131891,NORMAL
4770.430742,ANOMALY
-76.40849618,NORMAL
-218.9778799,NORMAL
197.2861847,NORMAL
-14.14008899,NORMAL
-258.7115172,NORMAL
-86.44253692,NORMAL
10.10428574,NORMAL
40.1291199,NORMAL
12.94208379,NORMAL
4756.846004,ANOMALY
-1.849581706,NORMAL
-283.1404187,NORMAL
47.06534891,NORMAL
-88.6025601,NORMAL
16206.2791,ANOMALY
-142.4280283,NORMAL
-77.33842106,NORMAL
48.93480556,NORMAL
-63.21833262,NORMAL
37.76425908,NORMAL
48.31756392,NORMAL
-44.00868286,NORMAL
-41.72188679,NORMAL
-95.94444588,NORMAL
-72.78816264,NORMAL
109.5970034,NORMAL
147.4043494,NORMAL
158.6317775,NORMAL
-107.2089575,NORMAL
-5505.098825,ANOMALY
-48.87562348,NORMAL
-16.8086646,NORMAL
38.33503912,NORMAL
116.5400446,NORMAL
-11448.68069,ANOMALY
0.43891212,NORMAL
-43.05049448,NORMAL
-47.93620889,NORMAL
-23.11687882,NORMAL
9546.684368,ANOMALY
163.8391588,NORMAL
-54.3344512,NORMAL
-46.12584744,NORMAL
131.5742727,NORMAL
-47.78268117,NORMAL
96.68931656,NORMAL
62.72308311,NORMAL
-39.4428205,NORMAL
148.0724575,NORMAL
-114.5880991,NORMAL
105.442235,NORMAL
-272.9246634,NORMAL
55.28770917,NORMAL
3.837082336,NORMAL
7119.802958,ANOMALY
90.49921962,NORMAL
-50.8354957,NORMAL
98.93837699,NORMAL
25.68109863,NORMAL
103.6041186,NORMAL
-25.36764598,NORMAL
93.16573756,NORMAL
-123.5965527,NORMAL
-116.8802617,NORMAL
211.131297,NORMAL
-20.60862709,NORMAL
-153.0125255,NORMAL
106.445518,NORMAL
-72.56125852,NORMAL
6589.003425,ANOMALY
-126.8758077,NORMAL
-85.9361006,NORMAL
-266.0757239,NORMAL
58.60790563,NORMAL
77.84169187,NORMAL
-31.07657395,NORMAL
163.1761344,NORMAL
36.37410449,NORMAL
109.5536512,NORMAL
92.2146285,NORMAL
-27.36722205,NORMAL
137.1009462,NORMAL
204.7808319,NORMAL
-108.3935063,NORMAL
-41.62376579,NORMAL
-178.7847726,NORMAL
28.3581769,NORMAL
-13.02597635,NORMAL
48.38062876,NORMAL
55.76060985,NORMAL
-69.68204339,NORMAL
173.0132187,NORMAL
-123.9222043,NORMAL
-84.6683335,NORMAL
-10529.25842,ANOMALY
-12.49745851,NORMAL
40.60560879,NORMAL
52.76023498,NORMAL
-57.56061931,NORMAL
29.05262965,NORMAL
30.93771514,NORMAL
113.5255799,NORMAL
-60.58328292,NORMAL
17.35836791,NORMAL
7263.902047,ANOMALY
61.37945516,NORMAL
-9.187265233,NORMAL
7.678958406,NORMAL
-60.2926189,NORMAL
65.99405378,NORMAL
89.49154415,NORMAL
-184.5887871,NORMAL
73.35087875,NORMAL
-46.96889434,NORMAL
12827.68323,ANOMALY
147.4677309,NORMAL
28.84945897,NORMAL
-91.84810061,NORMAL
10.01424859,NORMAL
-8759.761202,ANOMALY
96.14483827,NORMAL
-42.34146022,NORMAL
-101.6696027,NORMAL
-14.50140278,NORMAL
-47.35220072,NORMAL
-33.62894331,NORMAL
4.26488707,NORMAL
101.2155957,NORMAL
-68.26336234,NORMAL
4826.942621,ANOMALY
58.41119296,NORMAL
-1.216536278,NORMAL
-74.3276439,NORMAL
-22.76189847,NORMAL
33.96312188,NORMAL
-44.40509789,NORMAL
28.88901716,NORMAL
146.4449063,NORMAL
102.2329946,NORMAL
34.61828447,NORMAL
-59.54563932,NORMAL
59.64532176,NORMAL
-95.61094799,NORMAL
-170.8669839,NORMAL
-13645.94714,ANOMALY
75.99099954,NORMAL
107.9423737,NORMAL
76.06617956,NORMAL
87.52644638,NORMAL
13171.46616,ANOMALY
28.82323689,NORMAL
16.95354888,NORMAL
-48.87291194,NORMAL
121.858653,NORMAL
-4556.830201,ANOMALY
-23.05436058,NORMAL
-71.09855478,NORMAL
48.72663318,NORMAL
-55.83351619,NORMAL
-20.26946087,NORMAL
-63.67607295,NORMAL
173.3836327,NORMAL
66.79723408,NORMAL
149.7251315,NORMAL
8845.073631,ANOMALY
-68.2072622,NORMAL
125.7038133,NORMAL
-205.9986215,NORMAL
-41.31807623,NORMAL
19.93764376,NORMAL
-102.972876,NORMAL
-5.7822603,NORMAL
43.47360136,NORMAL
-15.68736746,NORMAL
16.72840954,NORMAL
-95.45580645,NORMAL
-100.4833201,NORMAL
56.60160698,NORMAL
-4.952931294,NORMAL
5918.182371,ANOMALY
-152.8249505,NORMAL
-116.700022,NORMAL
-19.84010038,NORMAL
-66.57099816,NORMAL
78.22534451,NORMAL
73.17754859,NORMAL
35.8709536,NORMAL
115.3000647,NORMAL
-146.325238,NORMAL
95.02986743,NORMAL
152.0227971,NORMAL
-105.3935311,NORMAL
-38.24072173,NORMAL
55.2806343,NORMAL
-82.6163901,NORMAL
112.5735735,NORMAL
66.83400968,NORMAL
-59.64335127,NORMAL
-83.92012076,NORMAL
-10465.20052,ANOMALY
45.78413461,NORMAL
63.34838322,NORMAL
-50.88160598,NORMAL
-47.90852959,NORMAL
56.86100147,NORMAL
-44.70262575,NORMAL
84.85190124,NORMAL
7.091465085,NORMAL
47.05301395,NORMAL
2336.631966,ANOMALY
86.15720023,NORMAL
71.15631319,NORMAL
14.91735798,NORMAL
-37.37297146,NORMAL
94.89446091,NORMAL
-19.08638887,NORMAL
8.431863883,NORMAL
-1.942874579,NORMAL
67.2751945,NORMAL
39.40404984,NORMAL
131.2812803,NORMAL
-39.67613624,NORMAL
-163.0177058,NORMAL
-85.75437378,NORMAL
-8863.596386,ANOMALY
-16.1898815,NORMAL
69.75780125,NORMAL
-12.40539321,NORMAL
9.739433645,NORMAL
172.2404944,NORMAL
7.500962144,NORMAL
108.8266314,NORMAL
91.75178575,NORMAL
-116.6060269,NORMAL
-163.6056838,NORMAL
85.81056339,NORMAL
-7.307726621,NORMAL
57.64283394,NORMAL
-46.31093109,NORMAL
2945.264712,ANOMALY
25.71804562,NORMAL
40.47566307,NORMAL
-127.983753,NORMAL
-30.07802447,NORMAL
-71.26885656,NORMAL
-38.94348832,NORMAL
-66.06511869,NORMAL
23.63688689,NORMAL
77.10297383,NORMAL
-77.36546935,NORMAL
-13.75659615,NORMAL
51.97893518,NORMAL
17.17896748,NORMAL
-228.1598852,NORMAL
-199.1966708,NORMAL
-51.61491163,NORMAL
-145.3560862,NORMAL
75.52611768,NORMAL
151.2450842,NORMAL
-15087.47114,ANOMALY
5.210882862,NORMAL
-1.293745574,NORMAL
-64.14862995,NORMAL
-291.4340409,NORMAL
12.69173795,NORMAL
-17.09669021,NORMAL
84.71733697,NORMAL
12.50124956,NORMAL
-94.38494327,NORMAL
146.4127115,NORMAL
-173.4875979,NORMAL
50.18385233,NORMAL
-23.15358323,NORMAL
-98.82323042,NORMAL
-10665.48435,ANOMALY
114.352442,NORMAL
79.99783874,NORMAL
188.645539,NORMAL
16.36425401,NORMAL
33.70576978,NORMAL
-72.88880984,NORMAL
-138.8883733,NORMAL
104.7747234,NORMAL
201.0388433,NORMAL
-13.81629387,NORMAL
-83.07029185,NORMAL
92.99613281,NORMAL
-46.78388105,NORMAL
108.8646344,NORMAL
10320.30198,ANOMALY
-107.3330884,NORMAL
-8.787533933,NORMAL
-36.56582098,NORMAL
39.76433381,NORMAL
-2432.96585,ANOMALY
-33.18429252,NORMAL
71.74592982,NORMAL
-58.17600863,NORMAL
8.938034249,NORMAL
30290.76781,ANOMALY
160.2155877,NORMAL
-84.90153019,NORMAL
143.9382279,NORMAL
-153.2237845,NORMAL
110.5137812,NORMAL
207.7808826,NORMAL
-100.8686673,NORMAL
-73.15628065,NORMAL
-171.036764,NORMAL
-10.4374888,NORMAL
58.09058863,NORMAL
78.20768634,NORMAL
-90.36760638,NORMAL
-92.16675769,NORMAL
3935.995708,ANOMALY
-92.80502403,NORMAL
290.8773486,NORMAL
-51.89788484,NORMAL
169.2815183,NORMAL
-281.04217,ANOMALY
41.71387917,NORMAL
-134.4588605,NORMAL
-69.76923425,NORMAL
-199.1437392,NORMAL
14731.63872,ANOMALY
9.726979933,NORMAL
-26.41729179,NORMAL
76.36839191,NORMAL
-102.638946,NORMAL
16768.12428,ANOMALY
16.98361814,NORMAL
39.34362334,NORMAL
-104.4098369,NORMAL
-191.3814446,NORMAL
137.3397775,NORMAL
-19.05378456,NORMAL
76.85502853,NORMAL
-39.1419942,NORMAL
27.6887118,NORMAL
788.9107273,ANOMALY
165.6059357,NORMAL
-82.51136507,NORMAL
-147.2913138,NORMAL
-7.541496128,NORMAL
9547.896851,ANOMALY
127.5954929,NORMAL
-52.34942201,NORMAL
-70.01865939,NORMAL
-38.36685451,NORMAL
-2740.09752,ANOMALY
80.14354014,NORMAL
14.16976758,NORMAL
-34.76433866,NORMAL
65.41850951,NORMAL
-1943.420461,ANOMALY
-5.647801745,NORMAL
-0.912417525,NORMAL
50.5570836,NORMAL
-96.34267119,NORMAL
-13.54041396,NORMAL
29.96505038,NORMAL
-147.4536991,NORMAL
-9.562607888,NORMAL
-64.25799255,NORMAL
-116.9693059,NORMAL
110.1461841,NORMAL
-28.70359915,NORMAL
-107.1020967,NORMAL
-63.41348557,NORMAL
158.75011,NORMAL
-0.030269927,NORMAL
-36.32868655,NORMAL
136.5690188,NORMAL
-262.035349,NORMAL
-10.05761299,NORMAL
-131.4358089,NORMAL
104.9192687,NORMAL
-34.77313414,NORMAL
-109.4963425,NORMAL
6412.729566,ANOMALY
261.2433296,NORMAL
53.4689082,NORMAL
-140.9042146,NORMAL
-14.29664075,NORMAL
-43.70770691,NORMAL
28.36775673,NORMAL
73.65718742,NORMAL
73.16308477,NORMAL
-8.081729668,NORMAL
3179.147008,ANOMALY
-25.10557848,NORMAL
3.126672017,NORMAL
-44.32961338,NORMAL
190.1725262,NORMAL
-59.21651569,NORMAL
-19.68081179,NORMAL
15.8794836,NORMAL
